0	Generic	NotDef	NOTDEF
6239	Hangul	rB6	uniB6A5
6240	Hangul	rB6	uniB6A8
6241	Hangul	rB6	uniB6A9
6242	Hangul	rB6	uniB6AA
6243	Hangul	rB6	uniB6AE
6244	Hangul	rB6	uniB6B0
6245	Hangul	rB6	uniB6B2
6246	Hangul	rB6	uniB6B3
6247	Hangul	rB6	uniB6B4
6248	Hangul	rB6	uniB6B6
6249	Hangul	rB6	uniB6B7
6250	Hangul	rB6	uniB6B9
6251	Hangul	rB6	uniB6BA
6252	Hangul	rB6	uniB6BB
6253	Hangul	rB6	uniB6BD
6254	Hangul	rB6	uniB6BE
6255	Hangul	rB6	uniB6C0
6256	Hangul	rB6	uniB6C1
6257	Hangul	rB6	uniB6C2
6258	Hangul	rB6	uniB6C3
6259	Hangul	rB6	uniB6C4
6260	Hangul	rB6	uniB6C5
6261	Hangul	rB6	uniB6C6
6262	Hangul	rB6	uniB6C7
6263	Hangul	rB6	uniB6C8
6264	Hangul	rB6	uniB6C9
6265	Hangul	rB6	uniB6CA
6266	Hangul	rB6	uniB6CD
6267	Hangul	rB6	uniB6CE
6268	Hangul	rB6	uniB6CF
6269	Hangul	rB6	uniB6D0
6270	Hangul	rB6	uniB6D1
6271	Hangul	rB6	uniB6D2
6272	Hangul	rB6	uniB6D3
6273	Hangul	rB6	uniB6D5
6274	Hangul	rB6	uniB6D6
6275	Hangul	rB6	uniB6D7
6276	Hangul	rB6	uniB6D9
6277	Hangul	rB6	uniB6DA
6278	Hangul	rB6	uniB6DD
6279	Hangul	rB6	uniB6DE
6280	Hangul	rB6	uniB6DF
6281	Hangul	rB6	uniB6E0
6282	Hangul	rB6	uniB6E1
6283	Hangul	rB6	uniB6E2
6284	Hangul	rB6	uniB6E3
6285	Hangul	rB6	uniB6E6
6286	Hangul	rB6	uniB6E7
6287	Hangul	rB6	uniB6EA
6288	Hangul	rB6	uniB6EB
6289	Hangul	rB6	uniB6EC
6290	Hangul	rB6	uniB6ED
6291	Hangul	rB6	uniB6EE
6292	Hangul	rB6	uniB6EF
6293	Hangul	rB6	uniB6F1
6294	Hangul	rB6	uniB6F2
6295	Hangul	rB6	uniB6F3
6296	Hangul	rB6	uniB6F5
6297	Hangul	rB6	uniB6F6
6298	Hangul	rB6	uniB6F9
6299	Hangul	rB6	uniB6FA
6300	Hangul	rB6	uniB6FB
6301	Hangul	rB6	uniB6FC
6302	Hangul	rB6	uniB6FD
6303	Hangul	rB6	uniB6FE
6304	Hangul	rB6	uniB6FF
6305	Hangul	rB7	uniB702
6306	Hangul	rB7	uniB706
6307	Hangul	rB7	uniB707
6308	Hangul	rB7	uniB708
6309	Hangul	rB7	uniB709
6310	Hangul	rB7	uniB70A
6311	Hangul	rB7	uniB70B
6312	Hangul	rB7	uniB70E
6313	Hangul	rB7	uniB70F
6314	Hangul	rB7	uniB710
6315	Hangul	rB7	uniB711
6316	Hangul	rB7	uniB712
6317	Hangul	rB7	uniB713
6318	Hangul	rB7	uniB715
6319	Hangul	rB7	uniB716
6320	Hangul	rB7	uniB717
6321	Hangul	rB7	uniB718
6322	Hangul	rB7	uniB719
6323	Hangul	rB7	uniB71A
6324	Hangul	rB7	uniB71B
6325	Hangul	rB7	uniB71D
6326	Hangul	rB7	uniB71E
6327	Hangul	rB7	uniB71F
6328	Hangul	rB7	uniB720
6329	Hangul	rB7	uniB722
6330	Hangul	rB7	uniB723
6331	Hangul	rB7	uniB724
6332	Hangul	rB7	uniB725
6333	Hangul	rB7	uniB726
6334	Hangul	rB7	uniB727
6335	Hangul	rB7	uniB72A
6336	Hangul	rB7	uniB72B
6337	Hangul	rB7	uniB72D
6338	Hangul	rB7	uniB72E
6339	Hangul	rB7	uniB731
6340	Hangul	rB7	uniB734
6341	Hangul	rB7	uniB735
6342	Hangul	rB7	uniB736
6343	Hangul	rB7	uniB73A
6344	Hangul	rB7	uniB73C
6345	Hangul	rB7	uniB73F
6346	Hangul	rB7	uniB740
6347	Hangul	rB7	uniB741
6348	Hangul	rB7	uniB742
6349	Hangul	rB7	uniB746
6350	Hangul	rB7	uniB747
6351	Hangul	rB7	uniB749
6352	Hangul	rB7	uniB74A
6353	Hangul	rB7	uniB74B
6354	Hangul	rB7	uniB74D
6355	Hangul	rB7	uniB74E
6356	Hangul	rB7	uniB74F
6357	Hangul	rB7	uniB750
6358	Hangul	rB7	uniB751
6359	Hangul	rB7	uniB752
6360	Hangul	rB7	uniB753
6361	Hangul	rB7	uniB756
6362	Hangul	rB7	uniB757
6363	Hangul	rB7	uniB758
6364	Hangul	rB7	uniB75A
6365	Hangul	rB7	uniB75B
6366	Hangul	rB7	uniB75C
6367	Hangul	rB7	uniB75D
6368	Hangul	rB7	uniB75E
6369	Hangul	rB7	uniB75F
6370	Hangul	rB7	uniB762
6371	Hangul	rB7	uniB763
6372	Hangul	rB7	uniB765
6373	Hangul	rB7	uniB766
6374	Hangul	rB7	uniB769
6375	Hangul	rB7	uniB76A
6376	Hangul	rB7	uniB76B
6377	Hangul	rB7	uniB76C
6378	Hangul	rB7	uniB76D
6379	Hangul	rB7	uniB76E
6380	Hangul	rB7	uniB76F
6381	Hangul	rB7	uniB772
6382	Hangul	rB7	uniB774
6383	Hangul	rB7	uniB776
6384	Hangul	rB7	uniB777
6385	Hangul	rB7	uniB778
6386	Hangul	rB7	uniB779
6387	Hangul	rB7	uniB77A
6388	Hangul	rB7	uniB77E
6389	Hangul	rB7	uniB77F
6390	Hangul	rB7	uniB781
6391	Hangul	rB7	uniB782
6392	Hangul	rB7	uniB785
6393	Hangul	rB7	uniB786
6394	Hangul	rB7	uniB787
6395	Hangul	rB7	uniB789
6396	Hangul	rB7	uniB78A
6397	Hangul	rB7	uniB78B
6398	Hangul	rB7	uniB78E
6399	Hangul	rB7	uniB79A
6400	Hangul	rB7	uniB79B
6401	Hangul	rB7	uniB79D
6402	Hangul	rB7	uniB79E
6403	Hangul	rB7	uniB7A1
6404	Hangul	rB7	uniB7A2
6405	Hangul	rB7	uniB7A3
6406	Hangul	rB7	uniB7A4
6407	Hangul	rB7	uniB7A5
6408	Hangul	rB7	uniB7A6
6409	Hangul	rB7	uniB7A7
6410	Hangul	rB7	uniB7AA
6411	Hangul	rB7	uniB7AE
6412	Hangul	rB7	uniB7AF
6413	Hangul	rB7	uniB7B3
6414	Hangul	rB7	uniB7B6
6415	Hangul	rB7	uniB7B7
6416	Hangul	rB7	uniB7B9
6417	Hangul	rB7	uniB7BA
6418	Hangul	rB7	uniB7BD
6419	Hangul	rB7	uniB7BE
6420	Hangul	rB7	uniB7BF
6421	Hangul	rB7	uniB7C0
6422	Hangul	rB7	uniB7C1
6423	Hangul	rB7	uniB7C2
6424	Hangul	rB7	uniB7C3
6425	Hangul	rB7	uniB7C6
6426	Hangul	rB7	uniB7C8
6427	Hangul	rB7	uniB7CA
6428	Hangul	rB7	uniB7CB
6429	Hangul	rB7	uniB7CC
6430	Hangul	rB7	uniB7CD
6431	Hangul	rB7	uniB7CE
6432	Hangul	rB7	uniB7CF
6433	Hangul	rB7	uniB7D1
6434	Hangul	rB7	uniB7D2
6435	Hangul	rB7	uniB7D3
6436	Hangul	rB7	uniB7D5
6437	Hangul	rB7	uniB7D6
6438	Hangul	rB7	uniB7D7
6439	Hangul	rB7	uniB7D8
6440	Hangul	rB7	uniB7D9
6441	Hangul	rB7	uniB7DA
6442	Hangul	rB7	uniB7DB
6443	Hangul	rB7	uniB7DC
6444	Hangul	rB7	uniB7DD
6445	Hangul	rB7	uniB7DE
6446	Hangul	rB7	uniB7DF
6447	Hangul	rB7	uniB7E0
6448	Hangul	rB7	uniB7E1
6449	Hangul	rB7	uniB7E2
6450	Hangul	rB7	uniB7E4
6451	Hangul	rB7	uniB7E5
6452	Hangul	rB7	uniB7E6
6453	Hangul	rB7	uniB7E7
6454	Hangul	rB7	uniB7E8
6455	Hangul	rB7	uniB7E9
6456	Hangul	rB7	uniB7EA
6457	Hangul	rB7	uniB7EB
6458	Hangul	rB7	uniB7EE
6459	Hangul	rB7	uniB7EF
6460	Hangul	rB7	uniB7F1
6461	Hangul	rB7	uniB7F5
6462	Hangul	rB7	uniB7F6
6463	Hangul	rB7	uniB7F7
6464	Hangul	rB7	uniB7F8
6465	Hangul	rB7	uniB7F9
6466	Hangul	rB7	uniB7FA
6467	Hangul	rB7	uniB7FB
6468	Hangul	rB8	uniB803
6469	Hangul	rB8	uniB805
6470	Hangul	rB8	uniB80A
6471	Hangul	rB8	uniB80B
6472	Hangul	rB8	uniB80D
6473	Hangul	rB8	uniB80E
6474	Hangul	rB8	uniB811
6475	Hangul	rB8	uniB812
6476	Hangul	rB8	uniB813
6477	Hangul	rB8	uniB814
6478	Hangul	rB8	uniB815
6479	Hangul	rB8	uniB816
6480	Hangul	rB8	uniB817
6481	Hangul	rB8	uniB81A
6482	Hangul	rB8	uniB81E
6483	Hangul	rB8	uniB81F
6484	Hangul	rB8	uniB820
6485	Hangul	rB8	uniB826
6486	Hangul	rB8	uniB827
6487	Hangul	rB8	uniB829
6488	Hangul	rB8	uniB82A
6489	Hangul	rB8	uniB82D
6490	Hangul	rB8	uniB82E
6491	Hangul	rB8	uniB82F
6492	Hangul	rB8	uniB831
6493	Hangul	rB8	uniB832
6494	Hangul	rB8	uniB833
6495	Hangul	rB8	uniB836
6496	Hangul	rB8	uniB83A
6497	Hangul	rB8	uniB83B
6498	Hangul	rB8	uniB83D
6499	Hangul	rB8	uniB83F
6500	Hangul	rB8	uniB842
6501	Hangul	rB8	uniB843
6502	Hangul	rB8	uniB845
6503	Hangul	rB8	uniB846
6504	Hangul	rB8	uniB849
6505	Hangul	rB8	uniB84A
6506	Hangul	rB8	uniB84B
6507	Hangul	rB8	uniB84C
6508	Hangul	rB8	uniB84D
6509	Hangul	rB8	uniB84E
6510	Hangul	rB8	uniB84F
6511	Hangul	rB8	uniB852
6512	Hangul	rB8	uniB854
6513	Hangul	rB8	uniB856
6514	Hangul	rB8	uniB857
6515	Hangul	rB8	uniB858
6516	Hangul	rB8	uniB859
6517	Hangul	rB8	uniB85A
6518	Hangul	rB8	uniB85B
6519	Hangul	rB8	uniB85E
6520	Hangul	rB8	uniB85F
6521	Hangul	rB8	uniB861
6522	Hangul	rB8	uniB862
6523	Hangul	rB8	uniB865
6524	Hangul	rB8	uniB866
6525	Hangul	rB8	uniB867
6526	Hangul	rB8	uniB869
6527	Hangul	rB8	uniB86A
6528	Hangul	rB8	uniB86E
6529	Hangul	rB8	uniB870
6530	Hangul	rB8	uniB872
6531	Hangul	rB8	uniB873
6532	Hangul	rB8	uniB875
6533	Hangul	rB8	uniB87A
6534	Hangul	rB8	uniB87B
6535	Hangul	rB8	uniB87D
6536	Hangul	rB8	uniB87E
6537	Hangul	rB8	uniB87F
6538	Hangul	rB8	uniB881
6539	Hangul	rB8	uniB882
6540	Hangul	rB8	uniB883
6541	Hangul	rB8	uniB884
6542	Hangul	rB8	uniB885
6543	Hangul	rB8	uniB886
6544	Hangul	rB8	uniB887
6545	Hangul	rB8	uniB88A
6546	Hangul	rB8	uniB88E
6547	Hangul	rB8	uniB88F
6548	Hangul	rB8	uniB890
6549	Hangul	rB8	uniB891
6550	Hangul	rB8	uniB892
6551	Hangul	rB8	uniB893
6552	Hangul	rB8	uniB895
6553	Hangul	rB8	uniB896
6554	Hangul	rB8	uniB897
6555	Hangul	rB8	uniB899
6556	Hangul	rB8	uniB89A
6557	Hangul	rB8	uniB89D
6558	Hangul	rB8	uniB89E
6559	Hangul	rB8	uniB89F
6560	Hangul	rB8	uniB8A0
6561	Hangul	rB8	uniB8A1
6562	Hangul	rB8	uniB8A2
6563	Hangul	rB8	uniB8A3
6564	Hangul	rB8	uniB8A4
6565	Hangul	rB8	uniB8A5
6566	Hangul	rB8	uniB8A6
6567	Hangul	rB8	uniB8A9
6568	Hangul	rB8	uniB8AA
6569	Hangul	rB8	uniB8AB
6570	Hangul	rB8	uniB8AC
6571	Hangul	rB8	uniB8AD
6572	Hangul	rB8	uniB8AE
6573	Hangul	rB8	uniB8AF
6574	Hangul	rB8	uniB8B2
6575	Hangul	rB8	uniB8B3
6576	Hangul	rB8	uniB8B6
6577	Hangul	rB8	uniB8B9
6578	Hangul	rB8	uniB8BA
6579	Hangul	rB8	uniB8BB
6580	Hangul	rB8	uniB8BC
6581	Hangul	rB8	uniB8BD
6582	Hangul	rB8	uniB8BE
6583	Hangul	rB8	uniB8BF
6584	Hangul	rB8	uniB8C2
6585	Hangul	rB8	uniB8C6
6586	Hangul	rB8	uniB8C7
6587	Hangul	rB8	uniB8C8
6588	Hangul	rB8	uniB8C9
6589	Hangul	rB8	uniB8CA
6590	Hangul	rB8	uniB8CB
6591	Hangul	rB8	uniB8CE
6592	Hangul	rB8	uniB8CF
6593	Hangul	rB8	uniB8D1
6594	Hangul	rB8	uniB8D2
6595	Hangul	rB8	uniB8D5
6596	Hangul	rB8	uniB8D6
6597	Hangul	rB8	uniB8D7
6598	Hangul	rB8	uniB8D8
6599	Hangul	rB8	uniB8D9
6600	Hangul	rB8	uniB8DA
6601	Hangul	rB8	uniB8DB
6602	Hangul	rB8	uniB8DE
6603	Hangul	rB8	uniB8E0
6604	Hangul	rB8	uniB8E2
6605	Hangul	rB8	uniB8E3
6606	Hangul	rB8	uniB8E4
6607	Hangul	rB8	uniB8E5
6608	Hangul	rB8	uniB8E6
6609	Hangul	rB8	uniB8E7
6610	Hangul	rB8	uniB8EA
6611	Hangul	rB8	uniB8EB
6612	Hangul	rB8	uniB8ED
6613	Hangul	rB8	uniB8EE
6614	Hangul	rB8	uniB8F1
6615	Hangul	rB8	uniB8F2
6616	Hangul	rB8	uniB8F4
6617	Hangul	rB8	uniB8F5
6618	Hangul	rB8	uniB8F6
6619	Hangul	rB8	uniB8F7
6620	Hangul	rB8	uniB8FA
6621	Hangul	rB8	uniB8FC
6622	Hangul	rB8	uniB8FE
6623	Hangul	rB8	uniB8FF
6624	Hangul	rB9	uniB901
6625	Hangul	rB9	uniB903
6626	Hangul	rB9	uniB906
6627	Hangul	rB9	uniB907
6628	Hangul	rB9	uniB909
6629	Hangul	rB9	uniB90A
6630	Hangul	rB9	uniB90D
6631	Hangul	rB9	uniB90E
6632	Hangul	rB9	uniB90F
6633	Hangul	rB9	uniB910
6634	Hangul	rB9	uniB911
6635	Hangul	rB9	uniB912
6636	Hangul	rB9	uniB913
6637	Hangul	rB9	uniB916
6638	Hangul	rB9	uniB91A
6639	Hangul	rB9	uniB91B
6640	Hangul	rB9	uniB91C
6641	Hangul	rB9	uniB91D
6642	Hangul	rB9	uniB91E
6643	Hangul	rB9	uniB91F
6644	Hangul	rB9	uniB922
6645	Hangul	rB9	uniB923
6646	Hangul	rB9	uniB925
6647	Hangul	rB9	uniB926
6648	Hangul	rB9	uniB927
6649	Hangul	rB9	uniB929
6650	Hangul	rB9	uniB92A
6651	Hangul	rB9	uniB92B
6652	Hangul	rB9	uniB92C
6653	Hangul	rB9	uniB92D
6654	Hangul	rB9	uniB92E
6655	Hangul	rB9	uniB92F
6656	Hangul	rB9	uniB932
6657	Hangul	rB9	uniB936
6658	Hangul	rB9	uniB937
6659	Hangul	rB9	uniB938
6660	Hangul	rB9	uniB939
6661	Hangul	rB9	uniB93A
6662	Hangul	rB9	uniB93B
6663	Hangul	rB9	uniB93E
6664	Hangul	rB9	uniB93F
6665	Hangul	rB9	uniB941
6666	Hangul	rB9	uniB942
6667	Hangul	rB9	uniB945
6668	Hangul	rB9	uniB946
6669	Hangul	rB9	uniB947
6670	Hangul	rB9	uniB948
6671	Hangul	rB9	uniB949
6672	Hangul	rB9	uniB94A
6673	Hangul	rB9	uniB94B
6674	Hangul	rB9	uniB94E
6675	Hangul	rB9	uniB952
6676	Hangul	rB9	uniB953
6677	Hangul	rB9	uniB954
6678	Hangul	rB9	uniB955
6679	Hangul	rB9	uniB956
6680	Hangul	rB9	uniB957
6681	Hangul	rB9	uniB95A
6682	Hangul	rB9	uniB95B
6683	Hangul	rB9	uniB95D
6684	Hangul	rB9	uniB95E
6685	Hangul	rB9	uniB961
6686	Hangul	rB9	uniB962
6687	Hangul	rB9	uniB963
6688	Hangul	rB9	uniB964
6689	Hangul	rB9	uniB965
6690	Hangul	rB9	uniB966
6691	Hangul	rB9	uniB967
6692	Hangul	rB9	uniB96A
6693	Hangul	rB9	uniB96C
6694	Hangul	rB9	uniB96E
6695	Hangul	rB9	uniB96F
6696	Hangul	rB9	uniB970
6697	Hangul	rB9	uniB971
6698	Hangul	rB9	uniB972
6699	Hangul	rB9	uniB973
6700	Hangul	rB9	uniB976
6701	Hangul	rB9	uniB977
6702	Hangul	rB9	uniB979
6703	Hangul	rB9	uniB97A
6704	Hangul	rB9	uniB97E
6705	Hangul	rB9	uniB97F
6706	Hangul	rB9	uniB981
6707	Hangul	rB9	uniB982
6708	Hangul	rB9	uniB983
6709	Hangul	rB9	uniB986
6710	Hangul	rB9	uniB988
6711	Hangul	rB9	uniB98C
6712	Hangul	rB9	uniB992
6713	Hangul	rB9	uniB993
6714	Hangul	rB9	uniB995
6715	Hangul	rB9	uniB996
6716	Hangul	rB9	uniB997
6717	Hangul	rB9	uniB999
6718	Hangul	rB9	uniB99A
6719	Hangul	rB9	uniB99B
6720	Hangul	rB9	uniB99C
6721	Hangul	rB9	uniB99D
6722	Hangul	rB9	uniB99F
6723	Hangul	rB9	uniB9A2
6724	Hangul	rB9	uniB9A4
6725	Hangul	rB9	uniB9A6
6726	Hangul	rB9	uniB9A7
6727	Hangul	rB9	uniB9A8
6728	Hangul	rB9	uniB9A9
6729	Hangul	rB9	uniB9AA
6730	Hangul	rB9	uniB9AB
6731	Hangul	rB9	uniB9AE
6732	Hangul	rB9	uniB9AF
6733	Hangul	rB9	uniB9B1
6734	Hangul	rB9	uniB9B2
6735	Hangul	rB9	uniB9B5
6736	Hangul	rB9	uniB9B6
6737	Hangul	rB9	uniB9B7
6738	Hangul	rB9	uniB9B8
6739	Hangul	rB9	uniB9B9
6740	Hangul	rB9	uniB9BA
6741	Hangul	rB9	uniB9BB
6742	Hangul	rB9	uniB9C2
6743	Hangul	rB9	uniB9C3
6744	Hangul	rB9	uniB9C5
6745	Hangul	rB9	uniB9C7
6746	Hangul	rB9	uniB9CB
6747	Hangul	rB9	uniB9CD
6748	Hangul	rB9	uniB9D3
6749	Hangul	rB9	uniB9D5
6750	Hangul	rB9	uniB9D6
6751	Hangul	rB9	uniB9D7
6752	Hangul	rB9	uniB9DA
6753	Hangul	rB9	uniB9E6
6754	Hangul	rB9	uniB9E9
6755	Hangul	rB9	uniB9EA
6756	Hangul	rB9	uniB9EE
6757	Hangul	rB9	uniB9EF
6758	Hangul	rB9	uniB9F0
6759	Hangul	rB9	uniB9F1
6760	Hangul	rB9	uniB9F2
6761	Hangul	rB9	uniB9F3
6762	Hangul	rB9	uniB9F6
6763	Hangul	rB9	uniB9FC
6764	Hangul	rB9	uniB9FF
6765	Hangul	rBA	uniBA02
6766	Hangul	rBA	uniBA03
6767	Hangul	rBA	uniBA05
6768	Hangul	rBA	uniBA06
6769	Hangul	rBA	uniBA07
6770	Hangul	rBA	uniBA09
6771	Hangul	rBA	uniBA0A
6772	Hangul	rBA	uniBA0B
6773	Hangul	rBA	uniBA0C
6774	Hangul	rBA	uniBA0D
6775	Hangul	rBA	uniBA0E
6776	Hangul	rBA	uniBA0F
6777	Hangul	rBA	uniBA12
6778	Hangul	rBA	uniBA14
6779	Hangul	rBA	uniBA16
6780	Hangul	rBA	uniBA17
6781	Hangul	rBA	uniBA19
6782	Hangul	rBA	uniBA1A
6783	Hangul	rBA	uniBA1B
6784	Hangul	rBA	uniBA1D
6785	Hangul	rBA	uniBA1E
6786	Hangul	rBA	uniBA1F
6787	Hangul	rBA	uniBA20
6788	Hangul	rBA	uniBA21
6789	Hangul	rBA	uniBA22
6790	Hangul	rBA	uniBA23
6791	Hangul	rBA	uniBA24
6792	Hangul	rBA	uniBA25
6793	Hangul	rBA	uniBA26
6794	Hangul	rBA	uniBA27
6795	Hangul	rBA	uniBA28
6796	Hangul	rBA	uniBA29
6797	Hangul	rBA	uniBA2A
6798	Hangul	rBA	uniBA2B
6799	Hangul	rBA	uniBA2C
6800	Hangul	rBA	uniBA2D
6801	Hangul	rBA	uniBA2E
6802	Hangul	rBA	uniBA2F
6803	Hangul	rBA	uniBA30
6804	Hangul	rBA	uniBA31
6805	Hangul	rBA	uniBA32
6806	Hangul	rBA	uniBA33
6807	Hangul	rBA	uniBA34
6808	Hangul	rBA	uniBA35
6809	Hangul	rBA	uniBA36
6810	Hangul	rBA	uniBA37
6811	Hangul	rBA	uniBA3A
6812	Hangul	rBA	uniBA3D
6813	Hangul	rBA	uniBA3E
6814	Hangul	rBA	uniBA43
6815	Hangul	rBA	uniBA44
6816	Hangul	rBA	uniBA45
6817	Hangul	rBA	uniBA46
6818	Hangul	rBA	uniBA47
6819	Hangul	rBA	uniBA4A
6820	Hangul	rBA	uniBA50
6821	Hangul	rBA	uniBA51
6822	Hangul	rBA	uniBA52
6823	Hangul	rBA	uniBA56
6824	Hangul	rBA	uniBA57
6825	Hangul	rBA	uniBA59
6826	Hangul	rBA	uniBA5A
6827	Hangul	rBA	uniBA5D
6828	Hangul	rBA	uniBA5E
6829	Hangul	rBA	uniBA5F
6830	Hangul	rBA	uniBA61
6831	Hangul	rBA	uniBA62
6832	Hangul	rBA	uniBA63
6833	Hangul	rBA	uniBA66
6834	Hangul	rBA	uniBA6C
6835	Hangul	rBA	uniBA6E
6836	Hangul	rBA	uniBA6F
6837	Hangul	rBA	uniBA72
6838	Hangul	rBA	uniBA73
6839	Hangul	rBA	uniBA75
6840	Hangul	rBA	uniBA76
6841	Hangul	rBA	uniBA79
6842	Hangul	rBA	uniBA7B
6843	Hangul	rBA	uniBA7C
6844	Hangul	rBA	uniBA7D
6845	Hangul	rBA	uniBA7E
6846	Hangul	rBA	uniBA7F
6847	Hangul	rBA	uniBA82
6848	Hangul	rBA	uniBA86
6849	Hangul	rBA	uniBA88
6850	Hangul	rBA	uniBA8A
6851	Hangul	rBA	uniBA8B
6852	Hangul	rBA	uniBA8E
6853	Hangul	rBA	uniBA8F
6854	Hangul	rBA	uniBA91
6855	Hangul	rBA	uniBA92
6856	Hangul	rBA	uniBA95
6857	Hangul	rBA	uniBA96
6858	Hangul	rBA	uniBA97
6859	Hangul	rBA	uniBA98
6860	Hangul	rBA	uniBA99
6861	Hangul	rBA	uniBA9A
6862	Hangul	rBA	uniBA9B
6863	Hangul	rBA	uniBA9E
6864	Hangul	rBA	uniBAA0
6865	Hangul	rBA	uniBAA2
6866	Hangul	rBA	uniBAA4
6867	Hangul	rBA	uniBAA7
6868	Hangul	rBA	uniBAAA
6869	Hangul	rBA	uniBAAD
6870	Hangul	rBA	uniBAAE
6871	Hangul	rBA	uniBAB3
6872	Hangul	rBA	uniBAB5
6873	Hangul	rBA	uniBAB6
6874	Hangul	rBA	uniBAB7
6875	Hangul	rBA	uniBABA
6876	Hangul	rBA	uniBABC
6877	Hangul	rBA	uniBABE
6878	Hangul	rBA	uniBAC0
6879	Hangul	rBA	uniBAC1
6880	Hangul	rBA	uniBAC2
6881	Hangul	rBA	uniBAC6
6882	Hangul	rBA	uniBAC7
6883	Hangul	rBA	uniBAC9
6884	Hangul	rBA	uniBACA
6885	Hangul	rBA	uniBACD
6886	Hangul	rBA	uniBACE
6887	Hangul	rBA	uniBACF
6888	Hangul	rBA	uniBAD0
6889	Hangul	rBA	uniBAD1
6890	Hangul	rBA	uniBAD2
6891	Hangul	rBA	uniBAD3
6892	Hangul	rBA	uniBAD6
6893	Hangul	rBA	uniBADA
6894	Hangul	rBA	uniBADB
6895	Hangul	rBA	uniBADC
6896	Hangul	rBA	uniBADD
6897	Hangul	rBA	uniBADE
6898	Hangul	rBA	uniBADF
6899	Hangul	rBA	uniBAE1
6900	Hangul	rBA	uniBAE2
6901	Hangul	rBA	uniBAE3
6902	Hangul	rBA	uniBAE5
6903	Hangul	rBA	uniBAE6
6904	Hangul	rBA	uniBAE7
6905	Hangul	rBA	uniBAE9
6906	Hangul	rBA	uniBAEA
6907	Hangul	rBA	uniBAEB
6908	Hangul	rBA	uniBAEC
6909	Hangul	rBA	uniBAED
6910	Hangul	rBA	uniBAEE
6911	Hangul	rBA	uniBAEF
6912	Hangul	rBA	uniBAF0
6913	Hangul	rBA	uniBAF2
6914	Hangul	rBA	uniBAF3
6915	Hangul	rBA	uniBAF5
6916	Hangul	rBA	uniBAF6
6917	Hangul	rBA	uniBAF7
6918	Hangul	rBA	uniBAF8
6919	Hangul	rBA	uniBAF9
6920	Hangul	rBA	uniBAFA
6921	Hangul	rBA	uniBAFB
6922	Hangul	rBA	uniBAFE
6923	Hangul	rBA	uniBAFF
6924	Hangul	rBB	uniBB01
6925	Hangul	rBB	uniBB02
6926	Hangul	rBB	uniBB05
6927	Hangul	rBB	uniBB06
6928	Hangul	rBB	uniBB07
6929	Hangul	rBB	uniBB08
6930	Hangul	rBB	uniBB09
6931	Hangul	rBB	uniBB0A
6932	Hangul	rBB	uniBB0B
6933	Hangul	rBB	uniBB0E
6934	Hangul	rBB	uniBB10
6935	Hangul	rBB	uniBB12
6936	Hangul	rBB	uniBB13
6937	Hangul	rBB	uniBB14
6938	Hangul	rBB	uniBB15
6939	Hangul	rBB	uniBB16
6940	Hangul	rBB	uniBB17
6941	Hangul	rBB	uniBB1A
6942	Hangul	rBB	uniBB1B
6943	Hangul	rBB	uniBB1D
6944	Hangul	rBB	uniBB1E
6945	Hangul	rBB	uniBB21
6946	Hangul	rBB	uniBB22
6947	Hangul	rBB	uniBB23
6948	Hangul	rBB	uniBB24
6949	Hangul	rBB	uniBB25
6950	Hangul	rBB	uniBB26
6951	Hangul	rBB	uniBB27
6952	Hangul	rBB	uniBB2A
6953	Hangul	rBB	uniBB2C
6954	Hangul	rBB	uniBB2E
6955	Hangul	rBB	uniBB2F
6956	Hangul	rBB	uniBB30
6957	Hangul	rBB	uniBB31
6958	Hangul	rBB	uniBB32
6959	Hangul	rBB	uniBB33
6960	Hangul	rBB	uniBB37
6961	Hangul	rBB	uniBB39
6962	Hangul	rBB	uniBB3F
6963	Hangul	rBB	uniBB41
6964	Hangul	rBB	uniBB42
6965	Hangul	rBB	uniBB43
6966	Hangul	rBB	uniBB46
6967	Hangul	rBB	uniBB48
6968	Hangul	rBB	uniBB4A
6969	Hangul	rBB	uniBB4C
6970	Hangul	rBB	uniBB4E
6971	Hangul	rBB	uniBB52
6972	Hangul	rBB	uniBB53
6973	Hangul	rBB	uniBB55
6974	Hangul	rBB	uniBB56
6975	Hangul	rBB	uniBB59
6976	Hangul	rBB	uniBB5A
6977	Hangul	rBB	uniBB5B
6978	Hangul	rBB	uniBB5C
6979	Hangul	rBB	uniBB5D
6980	Hangul	rBB	uniBB5E
6981	Hangul	rBB	uniBB5F
6982	Hangul	rBB	uniBB62
6983	Hangul	rBB	uniBB66
6984	Hangul	rBB	uniBB67
6985	Hangul	rBB	uniBB68
6986	Hangul	rBB	uniBB69
6987	Hangul	rBB	uniBB6A
6988	Hangul	rBB	uniBB6B
6989	Hangul	rBB	uniBB6E
6990	Hangul	rBB	uniBB6F
6991	Hangul	rBB	uniBB71
6992	Hangul	rBB	uniBB72
6993	Hangul	rBB	uniBB73
6994	Hangul	rBB	uniBB75
6995	Hangul	rBB	uniBB76
6996	Hangul	rBB	uniBB77
6997	Hangul	rBB	uniBB78
6998	Hangul	rBB	uniBB79
6999	Hangul	rBB	uniBB7A
7000	Hangul	rBB	uniBB7B
7001	Hangul	rBB	uniBB7E
7002	Hangul	rBB	uniBB82
7003	Hangul	rBB	uniBB83
7004	Hangul	rBB	uniBB84
